0.9883420389683008,0.2,0.6
0.009325185135021584,0.2,0.2
0.0062052580504151035,0.2,0.2
0.00448730162295805,0.2,0.15
0.0033991977936486165,0.2,0.15
0.013787773106233081,0.2,0.45
0.009693200263469792,0.2,0.35
0.008291143987420861,0.2,0.25
0.010105239894324826,0.2,0.3
0.008322722811046637,0.2,0.25
0.008720669930523835,0.2,0.3
0.005553375043970035,0.2,0.15
0.00764139938707007,0.2,0.15
0.013165345155207658,0.2,0.45
0.011450966709801625,0.2,0.45
0.008261174958631642,0.2,0.35
0.006879086116947806,0.2,0.2
0.007942271369764532,0.2,0.15
0.0037370796183323193,0.2,0.2
0.004472250768791277,0.2,0.1
0.015058906412888906,0.2,0.6
0.011530567377429149,0.2,0.7
0.012680961829286498,0.2,0.45
0.008631316662519602,0.2,0.45
0.007850882384532026,0.2,0.4
0.008596390135193522,0.2,0.4
0.006157805132264915,0.2,0.25
0.019446772836803024,0.2,0.4
0.010896953041400998,0.2,0.75
0.009955313887482123,0.2,0.5
0.008569724388638358,0.2,0.35
0.006397661214723203,0.2,0.25
0.009780965649367054,0.2,0.15
0.015967598270289592,0.2,0.85
0.01082422409188942,0.2,0.55
0.011133844498725934,0.2,0.4
0.011918213956006693,0.2,0.3
0.008688525138121541,0.2,0.25
0.0051812800323619585,0.2,0.2
0.01491761079139202,0.2,0.15
0.016990678414651367,0.2,0.75
0.010878876859697932,0.2,0.45
0.008353589547015327,0.2,0.25
0.009565241644974763,0.2,0.3
0.006530880270707801,0.2,0.2
0.009678059153771922,0.2,0.15
0.013902377262552341,0.2,0.65
0.012011429805084104,0.2,0.7
0.009508299855009774,0.2,0.5
0.008524991889351918,0.2,0.4
0.008910360905206504,0.2,0.3
0.008106497282500583,0.2,0.15
0.00809739968495922,0.2,0.2
0.022484509766168368,0.2,0.45
0.010159342632043338,0.2,0.6
0.009264140538917836,0.2,0.4
0.010380510641744547,0.2,0.3
0.007024102306439566,0.2,0.2
0.008593005319136229,0.2,0.3
0.005081234622937712,0.2,0.15
0.00959618883591906,0.2,0.15
0.012926002607544328,0.2,0.7
0.012208590688580684,0.2,0.85
0.012225797877124609,0.2,0.35
0.00839542394747594,0.2,0.4
0.005320901583132895,0.2,0.15
0.00966389596247651,0.2,0.35
0.018034173666883306,0.2,0.45
0.010871388173937823,0.2,0.6
0.011652614275306407,0.2,0.45
0.00817222477227452,0.2,0.3
0.009308377491214574,0.2,0.3
0.0067324196819378325,0.2,0.2
0.006978821091444994,0.2,0.15
0.006337903157625395,0.2,0.15
0.007703458746320828,0.2,0.15
0.006853518431954366,0.2,0.1
0.006275882640416729,0.2,0.15
0.0070492298584936336,0.2,0.15
0.00533403692851206,0.2,0.15
0.004156759969249429,0.2,0.15
0.0032459987520809634,0.2,0.15
0.004419557233363939,0.2,0.15
0.0034923089497817137,0.2,0.1
0.004463189765133175,0.2,0.15
0.005357803943446031,0.2,0.15
0.02602967869477035,0.2,0.35
0.006963880785492065,0.2,0.3
0.003101121967809219,0.2,0.2
0.008856854470961429,0.2,0.15
0.004885102753164592,0.2,0.15
0.009329896986202492,0.2,0.2
0.005239630902289985,0.2,0.25
0.00281779409054906,0.2,0.15
0.004385604905137476,0.2,0.15
0.011641146085381077,0.2,0.3
0.01179426907537045,0.2,0.5
0.010046329677524753,0.2,0.3
0.009361979613859813,0.2,0.25
0.006122569003433294,0.2,0.25
0.006372545522718555,0.2,0.15
0.006395664149997641,0.2,0.15
0.0050258083130890144,0.2,0.15
1.4516746072349092,0.2,0.55
0.1837547441234644,0.2,1.0
0.03452078085846426,0.2,0.7
0.018084745095631106,0.2,0.6
0.01713971689218795,0.2,0.95
0.010860341312892817,0.2,0.65
0.008879547492145841,0.2,0.35
0.010002120639260998,0.2,0.25
0.006090105894557678,0.2,0.2
0.005400243441764749,0.2,0.15
0.0032699743088211858,0.2,0.15
0.005696109714632804,0.2,0.1
0.004691814213907017,0.2,0.15
0.004369556013151594,0.2,0.15
0.014974729895280222,0.2,0.35
0.007357881897970331,0.2,0.3
0.004235313038450647,0.2,0.15
0.00794013767960366,0.2,0.2
0.011146303377014133,0.2,0.15
0.00768502152235194,0.2,0.25
0.0073177527653506295,0.2,0.15
0.008611980671245327,0.2,0.15
0.009775898889379173,0.2,0.3
0.008825957609354918,0.2,0.3
0.0073905236444654744,0.2,0.15
0.006875933541349165,0.2,0.15
0.003570416158561075,0.2,0.15
0.00558723869471876,0.2,0.15
0.01275337446152871,0.2,0.2
0.009491327010024697,0.2,0.35
0.011192021354218469,0.2,0.35
0.01004268405616436,0.2,0.35
0.010504460302345569,0.2,0.4
0.008375318923385349,0.2,0.35
0.008485537889690316,0.2,0.2
0.007549340407443369,0.2,0.3
0.00800802787712683,0.2,0.2
0.010977129400407314,0.2,0.45
0.00519449513883776,0.2,0.2
0.009763584575073994,0.2,0.15
0.009522568344188947,0.2,0.35
0.012737690535255627,0.2,0.2
0.009259113578516628,0.2,0.3
0.007516321435028018,0.2,0.25
0.00542732907317556,0.2,0.15
0.012153636280377975,0.2,0.3
0.009121493348448445,0.2,0.35
0.007932315109102856,0.2,0.2
0.0076898233163889195,0.2,0.2
0.006324878438229325,0.2,0.2
0.007256820638036736,0.2,0.15
0.0016512182077873087,0.2,0.15
0.003010028509943507,0.2,0.15
0.004090362919986541,0.2,0.15
0.002917501495127421,0.2,0.1
0.0019837806693722656,0.2,0.15
0.003394732745148576,0.2,0.15
0.0025042454920321338,0.2,0.15
0.009624369417663535,0.2,0.15
0.004229916284149955,0.2,0.2
0.005255193217983807,0.2,0.1
0.004662713747629115,0.2,0.15
0.00258132861537269,0.2,0.15
0.001969710203564019,0.2,0.15
0.0037983144677161255,0.2,0.15
0.0021430463051895546,0.2,0.15
0.0014118527334889138,0.2,0.15
0.00011835943802459711,0.2,0.1
0.0036357386961354717,0.2,0.15
0.003069044856881012,0.2,0.15
0.002861082160939466,0.2,0.15
0.004214184000314328,0.2,0.15
0.003402809462011526,0.2,0.15
0.004517191396452562,0.2,0.15
0.002418458084810256,0.2,0.1
0.0028954605033187316,0.2,0.15
0.0028625588003675186,0.2,0.15
0.004142606152027966,0.2,0.15
0.001294063142320258,0.2,0.15
0.001376665911525042,0.2,0.15
0.011349736781290039,0.2,0.2
0.010273130025956895,0.2,0.4
0.008617950686772168,0.2,0.35
0.010055429749686392,0.2,0.3
0.008779294581728856,0.2,0.2
