====================================LABEL CHANGE================================================
2.9405756319697387 0.8795925812788518
71.88385846382329 0.8590922890198069
25.060197623699484 0.7896298894669014
11.774545640827613 0.7091921751067173
4.712019273457268 0.6278971810075809
4.747483235598725 0.5568192803727083
4.581996891293022 0.4943684221444281
4.830334932561376 0.4401106093488892
4.710326622612243 0.3924481753534032
9.741492992358175 0.35853844902428306
5.440728878980726 0.32220919937261866
6.526357339368026 0.2921079208356644
13.80201800762014 0.276948634142118
3.4903958591772835 0.2477803405053817
8.073563796472216 0.22938008842672422
1.9701879379055989 0.20378537381717735
12.19064128753115 0.1972140014814827
3.0297406305911085 0.1772939590656332
1.72350086238945 0.15782476772458634
2.6284039396177192 0.14220207582232308
0.8975166649437423 0.12582912730003287
6.469023623629662 0.12018636222941129
2.5859522402952457 0.10920221063482594
4.28156159817188 0.10223549419371257
8.585120234096484 0.10281904973764856
1.4317355655390895 0.0922035165320966
7.653881714228161 0.0926009110769523
1.566254939571186 0.08347275789898777
5.249794194082078 0.08122971225093104
188.57647923323853 0.19385462904940343
39.65145669872051 0.22695828516609892
119.2281391281719 0.3115121799635314
57.367757654206926 0.34946164232813426
47.68784961667926 0.3725623445238073
37.954828917124125 0.38121405510400946
====================================LABEL CHANGE================================================
0.8072594239183437 0.3348235982563487
26.17982276241471 0.33247635162769296
32.67469558454378 0.33930955006408375
27.733647051922745 0.3385733001652581
37.49710191058704 0.35089657297009824
24.638237051574116 0.3443590586765399
169.12929795592444 0.4227220095881662
55.71341378116742 0.44514288438875815
33.979530257342084 0.4396149692314531
3.1440764801624397 0.3895731898525119
3.9237450153035525 0.3470024813284584
0.3743573074956519 0.30421210018589334
34.87050401111104 0.31746366917438085
20.38708672204161 0.3089634085462646
1.057024442283073 0.27199448706458484
0.8617212311846498 0.2393415635338656
7.696946208772168 0.22141337486757123
0.706579533787484 0.19484070482362822
16.600780251765116 0.19605832906291948
63.35460598827733 0.25398884320753395
35.86596019336657 0.274805334207321
3.4665227779007637 0.24586772180606242
0.24148658893137487 0.21551157822947914
24.77388249424447 0.22609013933555205
9.986675551711663 0.21335249921034138
4.382082072750464 0.1935236003105429
19.10196683612191 0.1986253953715956
12.809152449672565 0.1936422244975024
12.405309933374339 0.18866636222628788
6.806716657124973 0.175692971383116
10.722233802646533 0.17038523887246665
9.568993607953146 0.16396773763507227
6.939753030847186 0.15428801729281727
4.004301423982017 0.14125351618343412
185.81648360613843 0.2462182813246398
122.55179086731447 0.3292845871156401
58.69811594940181 0.3662914963376413
12.677274531072669 0.3401491448655032
====================================LABEL CHANGE================================================
1.3623231538477352 0.2997589259498912
65.14954547150397 0.34628825305231115
51.080844861197455 0.37348779111539954
11.750050723141786 0.3450303813324241
41.91789102284513 0.3619967149083648
32.51159909272396 0.36492305371644107
14.053144004637486 0.3410426029680368
3.08852420101849 0.3032357005167488
27.14746806096705 0.30619261789954144
21.44332351582621 0.30064373432172087
0.30871367605134825 0.263545630256007
17.340214332711888 0.2572800275340701
11.13293672373641 0.24240380902032838
11.66596473479781 0.23020328699073514
0.8251080803420718 0.2027170617801524
9.073156919823733 0.1914937632003963
7.521687612492497 0.1792751707414305
5.891771146704057 0.16605505889633076
4.729235173781286 0.15267901072139123
5.359207935642498 0.1419553929884547
4.216067956413317 0.13079248305375388
3.7685264596126204 0.12032739367293512
2.21107032029533 0.1087403874244529
3.0043050563379876 0.09983986015251159
2.8167672837661906 0.09175925867123733
2.2033401049169203 0.08373120002605026
8.25128900273511 0.0861119151139826
18.28887653657437 0.10343665828138673
5.555998485485697 0.09917439308544933
10.095262073683278 0.10246824267480281
7.665558172487082 0.1016006246805492
6.614428261884065 0.09921210471196237
5.440338654022028 0.09529804118409681
4.029228668869333 0.08967613788293308
2.0937080937766663 0.08173729284052958
2.856104628861222 0.07598089967197132
2.3674534423963216 0.07018135374559006
1.7661979510610868 0.06416792054293116
====================================LABEL CHANGE================================================
1.0509691484237749 0.05778897530713258
5.997590155951153 0.05991907044100621
3.0357366806452086 0.05717024978227413
13.649429966167736 0.07114663603808799
4.572547772460194 0.06939014233131123
2.7682044799245054 0.06503996857797087
2.1509198436952826 0.060269975170041165
2.476545978020763 0.05660459572564188
0.5051230399040838 0.050318265521527704
0.7736015158394913 0.045237197024729364
2.487102107253091 0.04346739293656232
22.421715006112578 0.07217850427187056
0.9459782816328897 0.0646342134158218
6.007062261156646 0.06592337094666666
4.338483918565811 0.06445519293146557
177.09760773903824 0.17844728679265282
37.472516018097956 0.2107552331547388
18.175331716768657 0.2123310525801304
66.77684766948953 0.27116432994030004
154.9287249889935 0.357176819503336
68.90613458248853 0.39964728977648456
0.10110263933769437 0.34984935134428724
52.5226572065872 0.3781246394786868
14.867882414467765 0.3538263056214723
42.15109105329898 0.3699729124130117
35.81373294667594 0.3762242021070642
27.479640225741676 0.3705204836027669
9.447944810574924 0.3388995850081706
20.800184178308225 0.3283243476293431
17.719209896684408 0.31452603779576127
14.47419813818329 0.29758263099658333
0.31682,8147,28428 (0.2865836499226115)
